"u1","u2","u3","u4","u5","u6","u7","y"
0.20613641,0.66485719,0.81193926,0.46620254,0.68649239,0.61774878,0.58717959,0.11121424
0.20708722,0.68892800,0.76813832,0.46197409,0.66120644,0.60800275,0.58210968,0.10903238
0.20803739,0.68127440,0.76966190,0.46231502,0.64699690,0.64553307,0.59330306,0.10616982
0.20937805,0.67684911,0.71127665,0.46265567,0.67206468,0.71313084,0.63700221,0.10228224
0.21094195,0.67645110,0.76128624,0.46299660,0.68361158,0.68557345,0.66606959,0.09897253
0.21250585,0.67227641,0.77600331,0.46333725,0.69077681,0.70824531,0.65194986,0.09539063
0.21406975,0.66761821,0.71740013,0.46367790,0.69794203,0.73790589,0.67047995,0.09388039
0.21563365,0.65656677,0.75311853,0.46401883,0.70759511,0.73263071,0.67047995,0.09383323
0.21719755,0.67463499,0.80021294,0.46435948,0.71310046,0.71958437,0.66380453,0.09729920
0.21876145,0.68547268,0.80470848,0.46470041,0.68635308,0.66942084,0.59936752,0.10482433
0.22032535,0.67188429,0.78878014,0.46504106,0.66380864,0.62254041,0.55762448,0.11716263
0.22188925,0.64536351,0.69012377,0.46538171,0.64966743,0.60464454,0.54722604,0.12827479
0.22345315,0.67520105,0.74039849,0.46572264,0.66086869,0.66266685,0.61122393,0.13456014
0.22291383,0.69412868,0.68824990,0.46606329,0.66583125,0.70574621,0.64291566,0.13772213
0.21753208,0.68325561,0.74307732,0.48659633,0.68318314,0.69012253,0.66976485,0.13923921
0.21215033,0.68137906,0.76080971,0.51217726,0.70327127,0.68489116,0.62786907,0.13891931
0.21405003,0.63747405,0.69931360,0.53775847,0.67301225,0.60018935,0.55479706,0.14008524
0.23293830,0.62384144,0.61373755,0.56333940,0.64998416,0.64467865,0.58778882,0.13941819
0.19752892,0.65154299,0.58462530,0.57665328,0.65128526,0.66327872,0.62098711,0.13787271
0.20682201,0.65257487,0.50057245,0.57610293,0.65258504,0.68044536,0.63344233,0.13671642
0.21611509,0.64016283,0.45380953,0.57555259,0.65609800,0.69548222,0.66219209,0.13648177
0.22540818,0.65411385,0.39582138,0.57500251,0.62746338,0.66103469,0.64697194,0.13829259
0.23470126,0.63039830,0.33614236,0.57445217,0.65914703,0.65208832,0.63335555,0.14218504
0.24399435,0.63989749,0.23705896,0.57390182,0.66109473,0.66874638,0.63060277,0.14829903
0.25328743,0.64861835,0.23789039,0.57335147,0.66141804,0.67246765,0.64152538,0.15637930
0.26258052,0.65677905,0.18855223,0.57280112,0.65900378,0.66112546,0.65749882,0.16679183
0.27187360,0.67229115,0.16651422,0.57225105,0.65658821,0.67196845,0.65118616,0.17806153
0.28116669,0.66833758,0.25150018,0.57170071,0.64829668,0.65932272,0.63933322,0.19065725
0.29045977,0.70429417,0.25076697,0.57115036,0.63009317,0.69002707,0.65350850,0.20316201
0.29975285,0.66681334,0.26496800,0.57060001,0.68220534,0.71894277,0.66970237,0.21484121
0.30904594,0.66884762,0.30745983,0.57004966,0.69184660,0.74846877,0.72782152,0.22760736
0.29888791,0.64334692,0.35613768,0.56949932,0.69375750,0.75588939,0.72722097,0.24111786
0.28800103,0.67136835,0.38098152,0.56894925,0.69566709,0.67894309,0.67985087,0.25508404
0.27711479,0.68608591,0.42466889,0.56839890,0.69039568,0.65661550,0.62438210,0.26743372
0.26622792,0.67095118,0.40008057,0.56784855,0.67300962,0.62107882,0.59508213,0.27794585
0.25534104,0.65124227,0.33115187,0.56729820,0.65562225,0.64996479,0.59742183,0.28534826
0.24445417,0.68705293,0.38209841,0.56674786,0.66666710,0.66180305,0.65282291,0.28883980
0.23356729,0.64857855,0.27701584,0.56619778,0.65098430,0.61495078,0.62181330,0.28973130
0.22268105,0.67439618,0.26398349,0.56564744,0.66407937,0.64862526,0.62913438,0.28890116
0.23296946,0.68074667,0.26756089,0.56509709,0.63183059,0.67155220,0.63606321,0.28775512
0.24855249,0.82148182,0.33799475,0.56454674,0.63830453,0.65280660,0.63532381,0.28591249
0.27574233,0.91138657,0.34937998,0.56802426,0.56494112,0.63873058,0.64393624,0.28489254
0.31619765,0.60601350,0.39098551,0.59768252,0.72514020,0.70822653,0.71755151,0.28569427
0.31574609,0.60977102,0.46529911,0.66053871,0.73150637,0.75289736,0.77233817,0.28621703
0.26906253,0.64936130,0.51003699,0.69168694,0.63349442,0.61916029,0.63922908,0.28732899
0.22237896,0.70153463,0.49313372,0.69383252,0.56952912,0.54477411,0.53918638,0.29161938
0.17569539,0.69812647,0.49563222,0.69597810,0.52024256,0.53694975,0.49271883,0.29866838
0.12901182,0.69560279,0.50460451,0.69812396,0.47788991,0.45468914,0.45081264,0.30539749
0.14555519,0.72163123,0.49817830,0.70026954,0.42893322,0.50004225,0.46434225,0.31094931
0.16409112,0.67433722,0.39137341,0.69995541,0.42357113,0.51526219,0.49143964,0.31411984
0.21639620,0.68228859,0.26297595,0.69390214,0.55942920,0.73061672,0.67601676,0.31760229
0.30729697,0.69488637,0.40113108,0.68784915,0.72314124,0.90873511,0.87794544,0.32310919
0.29766744,0.71789582,0.47026773,0.68179588,0.72529002,0.84707134,0.84412925,0.33220653
0.28803792,0.70140490,0.60074318,0.67574289,0.72743880,0.81949361,0.77497639,0.34671648
0.27840840,0.73974514,0.69430700,0.66968962,0.72124348,0.76685758,0.75761442,0.36338213
0.26877887,0.73163162,0.78270385,0.66363635,0.71156543,0.76528488,0.71761400,0.37784205
0.25914935,0.73292884,0.79248070,0.65758336,0.70188738,0.73855688,0.69476207,0.38923376
0.24951983,0.67110891,0.79699504,0.65153009,0.68246951,0.67078854,0.64990870,0.39713789
0.23989094,0.65696773,0.74818751,0.64976163,0.65471805,0.65908799,0.61961072,0.39706687
0.23026142,0.65607884,0.69221558,0.65785991,0.66235115,0.68952631,0.63963870,0.39239917
0.22063189,0.64607403,0.62984545,0.66595847,0.67516760,0.72045444,0.66772369,0.38134837
0.21100237,0.69070873,0.66396469,0.53209144,0.67607574,0.73489664,0.71678608,0.36679356
0.20137285,0.68681707,0.67226477,0.46988616,0.67523988,0.73745051,0.70751757,0.35350068
0.26453873,0.67221744,0.64010497,0.46897776,0.68155085,0.72937421,0.70757658,0.33753506
0.26247494,0.69157551,0.71142820,0.46806935,0.70090038,0.75894715,0.73958941,0.32075176
0.25576270,0.69430999,0.70872136,0.46716122,0.66295438,0.72952287,0.69219327,0.30972713
0.24904983,0.65826495,0.64298217,0.46625282,0.66501116,0.71580364,0.67271377,0.29624504
0.24233759,0.65214443,0.67145099,0.46534441,0.66706926,0.72009608,0.69342734,0.28495053
0.23562536,0.67997718,0.64510236,0.46443629,0.66912604,0.73521431,0.69815879,0.27375258
0.22891248,0.66551759,0.60391235,0.46352788,0.67118414,0.71330610,0.69974347,0.26494671
0.22220025,0.68679054,0.63170092,0.46261948,0.67250758,0.74444549,0.69794357,0.25704261
0.21548801,0.68163409,0.62070320,0.46171107,0.67352611,0.73113782,0.71184114,0.25616929
0.20877513,0.70120442,0.64654077,0.46080294,0.67454334,0.74337355,0.69459718,0.25804942
0.20206290,0.68392781,0.68473849,0.45989454,0.67556056,0.70953476,0.68878614,0.26055404
0.19608078,0.67671054,0.62736614,0.45898613,0.67777373,0.75318373,0.70037872,0.26375067
0.19473375,0.69889301,0.68418062,0.45807801,0.70084650,0.75458116,0.71416000,0.26728312
0.19338736,0.67067257,0.61191086,0.45716960,0.65988826,0.70901679,0.66877378,0.26615014
0.19204033,0.64762774,0.58623406,0.45626120,0.66872257,0.71647184,0.69450519,0.26507004
0.19069394,0.66364252,0.60243673,0.45535307,0.67652126,0.73972740,0.68379086,0.25947618
0.18934691,0.67482515,0.56044368,0.45444466,0.66974899,0.72067665,0.67355731,0.25153284
0.18871856,0.69113475,0.59981545,0.45353626,0.67879621,0.70800275,0.69859445,0.24165933
0.19264770,0.67563739,0.63262826,0.45262813,0.68784343,0.74367557,0.69749056,0.23578252
0.19657685,0.66710964,0.63560943,0.45171973,0.69383504,0.72512245,0.69692126,0.23028869
0.20050536,0.70463616,0.70716900,0.45081132,0.69467090,0.74536876,0.69635022,0.22602212
0.20443450,0.71232514,0.71308453,0.44990292,0.70888438,0.72689858,0.69578092,0.22122033
0.20836365,0.71779411,0.78029474,0.44899479,0.71022753,0.71812121,0.68426123,0.22125442
0.21229279,0.67512735,0.77178210,0.44808638,0.68125121,0.66821745,0.63908849,0.22034416
0.16808196,0.64699682,0.75416903,0.44717798,0.66917730,0.70129258,0.65147602,0.21809185
0.14605508,0.63811086,0.73535390,0.44626985,0.67156921,0.69740388,0.66199075,0.21804696
0.15097764,0.67490623,0.71999378,0.44536144,0.67589831,0.71520899,0.66033665,0.21577078
0.15590021,0.68378040,0.72546387,0.44445304,0.68759241,0.74999922,0.69225576,0.21351562
0.16082277,0.69302014,0.73064542,0.44354491,0.69928781,0.73701861,0.71413050,0.21570033
0.16574469,0.69956668,0.75234925,0.44263651,0.71098191,0.81784423,0.77689085,0.21808901
0.17066726,0.70640510,0.77561503,0.44172810,0.72267731,0.80845344,0.77011476,0.22122033
0.17558982,0.70444453,0.79997046,0.44081997,0.72292176,0.78550303,0.77080556,0.22248171
0.18051238,0.68198198,0.80108350,0.43991157,0.72148924,0.74779431,0.70716869,0.22477892
0.18543494,0.67094233,0.79603240,0.43900316,0.71030770,0.73335055,0.69716078,0.22588292
0.19035687,0.65269428,0.77231810,0.43809504,0.69078601,0.70447397,0.67268426,0.22702896
0.19527943,0.66215661,0.75914686,0.43718663,0.67126431,0.71442342,0.65504457,0.22708123
0.19662328,0.66193992,0.72856321,0.43627823,0.66367458,0.71421530,0.66331334,0.22703919
0.19707165,0.64012598,0.70099679,0.43536982,0.66618084,0.71338748,0.67158210,0.22479994
0.19752066,0.65183782,0.70594814,0.57889059,0.66868709,0.72008826,0.68811964,0.22043337
0.19796967,0.64814663,0.68684372,0.57748571,0.67119466,0.71173028,0.66858112,0.21574376
0.19841867,0.69008371,0.70081378,0.57608055,0.67370091,0.72092547,0.67798849,0.21131160
0.19886768,0.69451784,0.69801409,0.57467568,0.67620716,0.69521306,0.67675095,0.20783028
0.19931606,0.66452699,0.67145099,0.57327052,0.67871341,0.71599612,0.66696520,0.20691207
0.19976507,0.66365431,0.70154852,0.57186564,0.67500726,0.69280159,0.65921020,0.20694904
0.20021407,0.63721460,0.63783744,0.57046077,0.67039034,0.67826706,0.63231241,0.20708029
0.20218055,0.63143018,0.57852062,0.47229310,0.66577211,0.64388683,0.63274633,0.20785358
0.20452609,0.63901450,0.56269932,0.42496820,0.66308186,0.69794376,0.63608403,0.20905473
0.20687225,0.66580505,0.49315559,0.43912528,0.66363779,0.68951379,0.66432177,0.21023203
0.20921778,0.69066156,0.46568740,0.45328263,0.66419502,0.68519005,0.65362479,0.21125762
0.21156395,0.66102007,0.42142260,0.46805499,0.67669080,0.70109228,0.67154045,0.21136785
0.21506317,0.67521874,0.38357326,0.48673282,0.66535812,0.69932867,0.68032124,0.21456962
0.21923017,0.66103187,0.32620820,0.50541092,0.65619788,0.61420121,0.63216661,0.21688273
0.22339781,0.63669571,0.27328688,0.52408875,0.65542642,0.67702142,0.65945493,0.22038905
0.22756482,0.64226050,0.26086995,0.54276658,0.65709682,0.71469728,0.69619054,0.22596132
0.23173183,0.66825502,0.25456652,0.48295829,0.66083320,0.70477129,0.69603780,0.23044323
0.23589947,0.70371632,0.28203625,0.43107672,0.66457089,0.68429808,0.66568427,0.23590070
0.24006647,0.66877391,0.24594492,0.44520783,0.66361019,0.63363535,0.61914730,0.24168831
0.24423412,0.69883552,0.29990063,0.45933922,0.66071623,0.66103469,0.65627690,0.24716449
0.24840112,0.68157659,0.25111573,0.47684673,0.66374292,0.67743611,0.64922658,0.25270786
0.25256813,0.68254804,0.27162863,0.51578381,0.67937579,0.70626262,0.68611319,0.25495506
0.25673577,0.67370335,0.31222318,0.55472061,0.68621509,0.73551789,0.70922200,0.25832218
0.25442458,0.70062657,0.35293513,0.59365769,0.69305438,0.70583697,0.70027111,0.26171827
0.25190988,0.70024920,0.42132783,0.63259477,0.69989368,0.71508536,0.68663910,0.26375862
0.24939454,0.70745467,0.51331781,0.66542802,0.70383771,0.74304180,0.71407669,0.26851837
0.24687983,0.70472903,0.61453253,0.65858708,0.70735724,0.73439432,0.70149824,0.27160992
0.24436449,0.70915285,0.69212081,0.65174614,0.71087677,0.75349671,0.66994883,0.27401223
0.24184979,0.69297297,0.75667713,0.64490492,0.70414130,0.72832418,0.66723944,0.27750264
0.23933445,0.70693578,0.76942518,0.63806398,0.69312666,0.71145643,0.64490822,0.27840494
0.23681975,0.68705293,0.74188754,0.63122304,0.68211335,0.67987888,0.61507713,0.27747139
0.23430441,0.65952679,0.74603585,0.62438183,0.68892505,0.68328091,0.66387396,0.27624637
0.23178970,0.65978624,0.74432734,0.61754089,0.69834682,0.69808929,0.67924685,0.27171503
0.22927436,0.66682071,0.76596134,0.61069995,0.70776991,0.74934980,0.71182552,0.26724392
0.22675966,0.69094459,0.78211721,0.60385873,0.71476428,0.74848599,0.71182552,0.26178645
0.22424432,0.70128698,0.80050645,0.59701779,0.71237631,0.76009577,0.71182552,0.25502040
0.22172961,0.69462251,0.80362958,0.59273105,0.70998834,0.71227329,0.67324835,0.24713502
0.21921427,0.65993955,0.80409306,0.59440392,0.70760037,0.75782827,0.67502742,0.24167240
0.21669957,0.66712143,0.80038329,0.59607679,0.70521240,0.75894715,0.68752256,0.23378932
0.21418423,0.68205273,0.79414624,0.51171395,0.70282443,0.75981722,0.67098503,0.22698692
0.21206638,0.65252180,0.80824637,0.50861962,0.70043646,0.69659014,0.67773855,0.21920607
0.21087454,0.62754441,0.77823670,0.45804209,0.69659100,0.69476394,0.65118616,0.21248303
0.20968269,0.63283943,0.75098912,0.46047417,0.68711797,0.69860100,0.65118616,0.20701680
0.20849085,0.64030435,0.73771045,0.46290598,0.67764494,0.71036258,0.65118616,0.20114552
0.20729900,0.66499871,0.71707017,0.46533806,0.66809305,0.67682425,0.63961440,0.19681077
0.20610716,0.67318446,0.68548666,0.46777014,0.65823889,0.63879161,0.62142103,0.19241295
0.20491531,0.66519919,0.66373755,0.47020223,0.64838474,0.68442796,0.63824495,0.18768218
0.20372347,0.65671124,0.61850742,0.47263403,0.64249695,0.71031407,0.64164167,0.18577020
0.20253162,0.67452001,0.61222318,0.46272778,0.65167822,0.74939674,0.71295718,0.18217242
0.20133978,0.69132196,0.63609210,0.42103454,0.66767907,0.75875624,0.73020981,0.18222469
0.19961942,0.66824471,0.67900328,0.46299301,0.67050731,0.75726022,0.67506561,0.18340197
0.19437569,0.67781760,0.69920656,0.46816273,0.65684317,0.72167034,0.68756943,0.18577020
0.18913259,0.66720398,0.71321076,0.47217320,0.64317772,0.68787381,0.64291566,0.19020211
0.18388949,0.67684027,0.70238033,0.47618366,0.62951359,0.69084394,0.64394665,0.19569086
0.17864575,0.67161158,0.64313372,0.48019385,0.62693242,0.66600473,0.64027222,0.20004152
0.17340265,0.65381902,0.62545159,0.48420431,0.62287274,0.70419073,0.63659606,0.20596833
0.16815955,0.66196056,0.60687587,0.48821477,0.61881306,0.71918533,0.65614152,0.20907576
0.17155128,0.67021265,0.59083089,0.49222496,0.63178196,0.70473217,0.64922658,0.21137296
0.17524129,0.68257162,0.61719179,0.49623542,0.63376383,0.71295244,0.66461510,0.21371221
0.17893131,0.65434971,0.58931959,0.59173645,0.63568788,0.71034224,0.67629794,0.21577078
0.18262132,0.69734814,0.64925452,0.59431275,0.65696803,0.75365945,0.69804250,0.22034416
0.18631133,0.71182984,0.69554474,0.59688877,0.67715604,0.77000610,0.70686321,0.22593519
0.19000135,0.69148706,0.75703663,0.59946479,0.67221713,0.75489257,0.72084062,0.22922389
0.19369136,0.70312667,0.80842785,0.60204082,0.66727823,0.73080294,0.69385779,0.23502741
0.19564194,0.69773731,0.79658029,0.60461712,0.66234063,0.70878988,0.63790823,0.23696777
0.19358770,0.67731198,0.79007658,0.60719314,0.65662895,0.68693176,0.60824724,0.23933599
0.19153345,0.65496146,0.74319971,0.60186676,0.67008938,0.72217423,0.65788761,0.24055533
0.18947920,0.67699357,0.76499639,0.59459897,0.69445930,0.77791653,0.71918479,0.24057636
0.18742495,0.69350365,0.79825389,0.58733118,0.69619673,0.76097679,0.72009428,0.23697856
0.18537071,0.67218059,0.80552226,0.58006311,0.69793415,0.74450808,0.67621983,0.23377626
0.18331646,0.67113987,0.79558388,0.57279532,0.69967157,0.79175000,0.72617262,0.23152110
0.18126285,0.68094420,0.79833906,0.51732130,0.70299791,0.77903385,0.71945555,0.22694998
0.17920860,0.65827675,0.84499800,0.51891985,0.68816542,0.75090215,0.69284241,0.22480505
0.17715435,0.69694718,0.85505840,0.52051867,0.65726504,0.73058385,0.68651240,0.22249989
0.17883209,0.71616963,0.84212081,0.52211750,0.67065582,0.81496487,0.74992363,0.22036519
0.18472836,0.71748012,0.85798316,0.52371633,0.68404528,0.80249910,0.71857904,0.22241580
0.19062462,0.69322062,0.84974908,0.52531515,0.69065458,0.79078291,0.72009428,0.22712328
0.19652088,0.66649641,0.86703372,0.52787211,0.69447113,0.75737289,0.72886813,0.22908753
0.20241651,0.70871651,0.88067842,0.53151208,0.69645169,0.77721234,0.75914181,0.23023070
0.20831277,0.83892649,0.89104191,0.53515233,0.69533590,0.77988983,0.76219140,0.23273021
0.19307509,0.55755052,0.98764215,0.53879231,0.69422011,0.77835469,0.71304570,0.23269612
0.12917019,0.58130587,1.00000000,0.54243228,0.66125639,0.77324069,0.72954678,0.23152110
0.11595495,0.64899130,0.83521002,0.55575500,0.58895225,0.64595089,0.55802195,0.23149212
0.16002714,0.65945604,0.68764445,0.56944047,0.57066725,0.62564199,0.54814421,0.22822728
0.19148320,0.68053145,0.47205643,0.58312622,0.55377272,0.66753987,0.59952720,0.22237660
0.21690881,0.65656677,0.32074119,0.59681169,0.56584531,0.65027307,0.58829390,0.21455655
0.24301301,0.66462133,0.25063153,0.61049716,0.55749727,0.61170524,0.59246126,0.20592913
0.28344544,0.74130180,0.24212081,0.61732263,0.56243881,0.75681736,0.67941869,0.19906593
0.32963929,0.67419865,0.25020834,0.61639516,0.61874472,0.75013380,0.73531096,0.19256238
0.29467893,0.71963085,0.25043087,0.61546769,0.61863827,0.69610973,0.67194486,0.18765036
0.25971793,0.72850355,0.32614528,0.61100054,0.61006155,0.66085317,0.63740315,0.18891686
0.25039050,0.71478986,0.32254408,0.59827458,0.61485589,0.72675461,0.65698506,0.19328343
0.24736064,0.68382609,0.31709511,0.58554835,0.67132477,0.74134391,0.71182552,0.20348477
0.24433079,0.68641316,0.32521870,0.57282212,0.68539106,0.70070576,0.66524341,0.21372528
0.24130093,0.68752465,0.32389271,0.56009617,0.68176376,0.68799743,0.63519884,0.22238455
0.23827107,0.70128698,0.32454573,0.54736994,0.65939148,0.63899973,0.59926338,0.22921594
0.23524058,0.70682964,0.32434660,0.53464398,0.63032053,0.62292850,0.58505339,0.23580866
0.23221073,0.68257162,0.32104659,0.52191775,0.62474816,0.64735302,0.58579626,0.24036812
0.22918087,0.72263362,0.37915484,0.50919180,0.61917579,0.67061484,0.60106675,0.24489009
0.22615101,0.69480087,0.37201883,0.49646557,0.64630430,0.75236217,0.69172637,0.24835209
0.22312116,0.66284060,0.42602212,0.46806604,0.67590620,0.70744879,0.66594115,0.25258457
0.21857065,0.71046186,0.49127864,0.39931544,0.66637140,0.71117162,0.66211919,0.25496302
0.20436900,0.69687643,0.50572139,0.39738784,0.66983048,0.68783156,0.63108008,0.25707386
0.19016798,0.71873017,0.61758928,0.39545997,0.67328824,0.68324805,0.62086562,0.25705568
0.17596696,0.72667859,0.69084317,0.39353209,0.67674731,0.75008372,0.68095303,0.25693746
0.16176594,0.70503712,0.69463351,0.39160449,0.68020639,0.74442514,0.68127586,0.25816476
0.12516091,0.61463117,0.73506691,0.38967662,0.62537768,0.49378746,0.47783367,0.26283306
0.03628259,0.68108277,0.79651238,0.38774875,0.41909220,0.37770371,0.32781388,0.26942294
0.01402612,0.67988284,0.63883654,0.38582115,0.16732488,0.32398322,0.27300467,0.27930156
0.00842559,0.64184922,0.51469329,0.38389328,0.09619962,0.36931756,0.29466418,0.28961312
0.04487036,0.65039908,0.50291019,0.38196540,0.11879663,0.48852636,0.38748820,0.30529806
0.05188406,0.67977670,0.49688147,0.38003781,0.14139496,0.49030875,0.39049439,0.32186144
0.05889775,0.66671458,0.50137702,0.37810993,0.16399197,0.48187253,0.40008227,0.34308173
0.06591145,0.70285543,0.50459491,0.37618206,0.18658899,0.46458695,0.38866672,0.37467156
0.07292515,0.67490623,0.50222149,0.37425446,0.21595038,0.52788445,0.41965203,0.42040105
0.07993884,0.67280709,0.49937077,0.37232659,0.25109969,0.58995978,0.49358320,0.49419375
0.08695190,0.69936473,0.50385672,0.37039871,0.29075157,0.60842370,0.54328605,0.57353049
0.09396560,0.70804431,0.50109501,0.36847112,0.34751221,0.61547502,0.56849503,0.66168844
0.10097930,0.67068436,0.49756212,0.36654324,0.40368407,0.66430684,0.57311193,0.76330454
0.10799299,0.64732113,0.49268405,0.36461537,0.45757310,0.71201196,0.64753430,0.85700695
